restaurant_id,cuisine_type
530,BBQ
531,BBQ
531,American
531,Burgers
532,American
532,Burgers
532,Fast Food
533,Pizza
533,Salads
533,Comfort Food
533,Healthy
534,Desserts
534,Pasta
534,Pizza
535,Comfort Food
535,Cajun
535,Creole
536,American
536,Burgers
536,Comfort Food
536,Vegetarian Friendly
536,Fast Food
537,Seafood
537,Chinese
537,Sushi
538,Pizza
539,Asian
539,Chinese
539,Family Meals
540,Chinese
540,Asian
540,Noodles
541,Healthy
541,Vegetarian
541,Salads
542,Bakery
542,Desserts
543,Desserts
543,Ice Cream + Frozen Yogurt
543,Comfort Food
544,Healthy
544,Juice and Smoothies
544,Desserts
545,American
545,Fast Food
545,wings
545,Family Meals
546,Burritos
546,Fast Food
546,Mexican
547,Bakery
547,Comfort Food
547,Desserts
547,Pretzel
547,Family Meals
548,Breakfast and Brunch
548,Bakery
548,Desserts
549,Mexican
549,Fast Food
549,Salads
550,Desserts
550,PIzza
550,Wings
550,Sandwiches
551,Black-owned
551,Desserts
551,Vegetarian
551,Coffee and Tea
551,Healthy
552,Burgers
553,Sandwich
553,Deli
554,Sandwich
554,Salads
554,Healthy
554,Family Meals
555,Chinese
555,Asian
555,Asian Fusion
555,Family Meals
556,Seafood
556,Fast Food
556,Fish and Chips
556,American
556,Family Meals
557,Wings
557,Desserts
557,Fish &amp; Seafood
558,Asian Fusion
558,Ramen
558,Sushi
559,Seafood
559,American
559,Southern
560,Seafood
560,American
560,Southern
561,American
561,Seafood
561,Desserts
562,Comfort Food
562,American
562,Wings
563,Burgers
563,American
563,Sandwiches
564,Fast Food
564,Sandwich
564,American
565,Coffee and Tea
565,American
565,Breakfast and Brunch
566,Seafood
566,Sandwich
566,Desserts
567,Comfort Food
567,American
567,Wings
568,Mexican
568,Latin American
568,New Mexican
569,American
569,Sandwich
569,Burgers
570,American
570,Burgers
570,Comfort Food
571,Burgers
571,American
571,Sandwiches
572,Pizza
572,American
572,Italian
573,American
573,Burgers
573,Fast Food
574,Seafood
574,Southern
574,Sandwiches
575,Mexican
575,Latin American
575,New Mexican
576,Pizza
576,Italian
576,Wings
577,Coffee and Tea
577,American
577,Breakfast and Brunch
578,Pizza
578,Wings
578,Sandwiches
578,Desserts
578,American
578,Traditional American
578,Fast Food
579,Mexican
579,Latin American
579,New Mexican
580,Burgers
580,American
580,Sandwiches
581,Burgers
581,American
581,Sandwiches
582,BBQ
582,American
582,Burgers
583,Breakfast and Brunch
583,Donuts
584,Pizza
584,Wings
584,Convenience
585,American
585,Wings
586,Burgers
586,American
586,Sandwiches
586,Family Meals
587,American
587,Seafood
588,Sandwich
588,American
588,Juice and Smoothies
589,American
590,American
590,Bar Food
590,Wings
590,Fast Food
590,Chicken
590,Family Meals
590,Exclusive to Eats
590,Comfort Food
591,Wings
591,American
591,Fast Food
592,Burgers
592,American
592,Sandwiches
593,Seafood
593,American
593,Southern
594,Ice Cream + Frozen Yogurt
594,Burgers
594,Chicken
594,American
595,Pizza
595,American
595,Italian
596,American
596,Comfort Food
596,Seafood
597,American
597,burger
597,Sandwich
598,Seafood
598,Fast Food
598,Fish and Chips
598,American
599,American
599,Burgers
599,Salads
599,Family Meals
599,Healthy
599,Comfort Food
599,Pasta
599,Sandwiches
599,Steak
599,Wings
600,American
600,Breakfast and Brunch
600,Coffee and Tea
600,Dinner
600,Desserts
600,Salads
600,Steak
600,Sandwich
600,Healthy
600,Family Meals
601,American
601,Chicken
601,Sandwich
601,Family Meals
602,American
602,burger
602,Fast Food
602,Family Meals
603,Seafood
603,American
603,Family Meals
604,American
604,burger
604,Fast Food
604,Hot Dog
604,Sandwich
605,American
605,burger
605,Family Meals
606,American
606,Family Meals
607,wings
607,American
607,Chicken
608,American
608,Burgers
609,American
609,Chicken Strips
609,Sandwich
610,Burgers
610,American
610,Chicken
610,Seafood
611,American
611,Sandwich
611,Fast Food
611,Kids Friendly
612,American
612,Sandwich
612,Chicken
612,Comfort Food
612,Family Meals
612,Fried Chicken
612,Family Friendly
613,Burgers
613,American
613,Sandwiches
613,Steak
613,Seafood
613,Salads
613,BBQ
613,Healthy
613,Family Friendly
614,Italian
614,Pizza
614,Pasta
614,Family Meals
615,Diner
615,Breakfast and Brunch
615,Burgers
615,Comfort Food
615,Family Friendly
616,Juice and Smoothies
616,Healthy
616,Fast Food
617,Burgers
617,American
617,Sandwiches
618,Chinese
618,Noodles
618,Asian
619,Chinese
619,Asian
619,Noodles
620,Retail
620,Gift Store
620,Beauty Supply
621,American
621,Fried Chicken
622,Fast Food
622,Italian
622,pizza
622,wings
623,American
623,Fast Food
623,wings
624,Sandwich
624,Soup
624,Salads
625,Diner
625,Burgers
625,Breakfast and Brunch
625,Comfort Food
625,Pasta
625,Salads
625,Sandwiches
625,Steak
625,American
625,Wings
626,Burgers
626,Bar Food
626,American
626,Family Meals
627,Burritos
627,Mexican
627,Latin American
628,Juice and Smoothies
628,Healthy
628,Drinks
629,Seafood
629,Fast Food
629,Fish and Chips
629,American
629,Family Meals
630,American
630,Salads
630,Wings
630,Healthy
630,Family Meals
631,American
631,Fast Food
631,wings
631,Family Meals
632,American
632,Burgers
632,Sandwich
633,Sandwich
633,Deli
634,American
634,burger
634,Fast Food
634,Hot Dog
634,Sandwich
635,BBQ
635,American
635,Burgers
635,Comfort Food
635,Southern
636,Fast Food
636,Sandwich
636,American
637,Indian
637,Indian Curry
637,Vegetarian Friendly
638,American
638,Cafe
638,Breakfast and Brunch
638,Burgers
638,Comfort Food
638,Salads
638,Kids Friendly
638,Chicken
638,Healthy
639,Indian
639,Vegan
639,Vegetarian
639,Asian
639,Pakistani
639,Gluten Free
639,Indian Curry
640,Chinese
640,Asian
640,Asian Fusion
641,Breakfast and Brunch
641,Salads
641,Chicken
642,Desserts
642,PIzza
642,Wings
642,Sandwiches
643,Desserts
643,Ice Cream + Frozen Yogurt
644,Wings
644,Seafood
644,Chicken
645,American
645,Fast Food
645,wings
646,Healthy
646,Family Meals
647,Japanese
647,Asian
647,Sushi
648,Pizza
649,Italian
649,Pasta
649,Comfort Food
650,Comfort Food
650,American
650,Wings
651,Sandwich
651,American
651,Wings
652,American
652,Bar Food
652,Wings
652,Fast Food
652,Chicken
652,Family Meals
652,Exclusive to Eats
652,Comfort Food
653,American
653,Wings
654,American
654,burger
654,Fast Food
655,American
655,Bar Food
655,burger
655,Sandwiches
655,Burgers
656,Comfort Food
656,American
656,Chicken
657,Sandwich
657,Salads
657,Traditional American
657,Fast Food
658,BBQ
658,American
658,Burgers
659,American
659,Burgers
659,Wings
660,Burgers
660,American
660,Sandwiches
661,American
661,Burgers
661,Wings
662,Mexican
662,Latin American
662,New Mexican
663,American
663,Deli
663,Sandwich
663,Salads
663,Pasta
663,Family Meals
664,Seafood
664,American
664,Family Meals
665,American
666,Sandwich
666,American
667,Comfort Food
667,American
667,Wings
668,American
668,Burgers
668,Sandwiches
669,Steak
669,American
670,Seafood
670,Fast Food
670,Fish and Chips
670,American
670,Family Meals
671,Mexican
671,Latin American
671,New Mexican
672,Mexican
672,Latin American
672,New Mexican
673,BBQ
673,American
673,Burgers
674,American
674,Salads
674,Wings
674,Healthy
674,Family Meals
675,American
675,Burgers
676,American
676,Fast Food
676,wings
677,American
677,Sandwich
677,Fast Food
677,Kids Friendly
678,American
678,Breakfast and Brunch
678,burger
678,Comfort Food
678,Dinner
678,Omelette
678,salad
678,Traditional American
678,Family Meals
679,American
679,Barfood
679,Wings
679,Seafood
679,Fish and Chips
679,Desserts
679,Fast Food
679,Bar Food
679,Sandwich
680,Black-owned
680,Desserts
680,Ice Cream + Frozen Yogurt
680,Exclusive to Eats
681,Bar Food
681,Wings
681,American
681,Chicken
681,Burgers
682,Chicken Strips
682,Fast Food
682,Fried Chicken
683,American
683,Bar Food
683,BBQ
683,burger
683,Chicken Strips
683,Comfort Food
683,Dinner
683,pasta
683,salad
683,Sandwich
683,Soup
683,Steak
683,Traditional American
683,wings
683,Family Meals
684,American
684,Burgers
684,Fast Food
685,Burgers
685,American
685,Comfort Food
685,Family Meals
686,Burritos
686,Fast Food
686,Mexican
687,Everyday Essentials
687,Convenience
687,Pharmacy
687,Snacks
688,Pharmacy
688,Convenience
688,Everyday Essentials
688,Baby
689,Healthy
689,Mexican
690,Drinks
690,Turkish
691,American
691,Fast Food
691,wings
691,Family Meals
692,Italian
692,pasta
692,pizza
693,Fast Food
693,Sandwich
693,American
694,American
694,Vegan
694,Healthy
694,Alcohol
695,Pizza
695,Gluten Free
695,Salads
695,Desserts
695,Healthy
696,American
696,Wings
696,Chicken
697,Asian
697,Chinese
697,Family Meals
698,Bubble Tea
698,Coffee and Tea
698,Juice
699,Asian
699,Asian Fusion
699,Korean
700,European
700,Desserts
700,Salads
700,Healthy
701,Desserts
701,Bakery
702,Ice Cream &amp; Frozen Yogurt
702,Comfort Food
702,Desserts
703,American
703,burger
703,Fast Food
703,Hot Dog
703,Sandwich
704,Healthy
704,Family Meals
705,Sandwiches
705,Comfort Food
706,Desserts
706,Ice Cream &amp; Frozen Yogurt
706,Comfort Food
707,Indian
707,Vegetarian
707,Pakistani
707,Exclusive to Eats
707,Chicken
708,Mediterranean
708,Greek
708,Vegetarian
709,Ice Cream + Frozen Yogurt
709,Desserts
709,Comfort Food
710,Vegan
710,Plant Based
710,Sandwich
710,Vegetarian
710,Healthy
711,pizza
711,Salads
711,Wings
712,Mexican
712,Fast Food
713,BBQ
713,Salads
713,Wings
714,Salads
714,Sandwich
714,Deli
714,Healthy
714,Family Meals
715,Burgers
716,Italian
716,Pasta
716,Family Meals
717,Sushi
717,Asian
717,Japanese
717,Burgers
717,Salads
717,Healthy
717,Family Meals
718,Asian Fusion
718,Asian
718,Chinese
719,Indian
719,Vegetarian
719,Asian
720,Indian
720,Noodles
720,Gluten Free
720,Vegan
720,Fast Food
721,Pakistani
721,Halal
721,Vegetarian
721,Gluten Free
721,Indian
721,Fast Food
721,Indian Curry
721,Vegan
721,Chicken
722,Sushi
722,Asian
722,Japanese
723,Chinese
723,Asian
723,Asian Fusion
724,Mediterranean
724,Greek
724,Vegetarian
725,Asian
725,Asian Fusion
725,Korean
726,Thai
726,Asian
726,Noodles
727,Chinese
727,Asian
727,Asian Fusion
728,Comfort Food
728,Fast Food
729,Japanese
729,Asian
729,Sushi
730,Asian
730,Japanese
730,Sushi
731,Asian
731,Asian Fusion
731,Korean
732,Italian
732,Family Meals
733,Healthy
733,Sandwich
733,Soup
734,Japanese
734,Sushi
735,American
735,Coffee and Tea
736,Burgers
736,American
736,Sandwiches
737,American
737,Burgers
737,Sandwiches
738,Ice Cream &amp; Frozen Yogurt
738,Comfort Food
738,Desserts
739,Wings
739,Chicken
739,American
739,Desserts
740,Pizza
740,American
740,Italian
741,American
741,Breakfast and Brunch
741,Desserts
742,American
742,Wings
742,BBQ
743,American
743,Salads
743,Sandwich
744,Mexican
744,Latin American
744,New Mexican
745,Steak
745,Brazilian
745,Latin American
745,Salads
745,Healthy
746,American
746,Chicken
746,Fried Chicken
746,Sandwich
746,Burgers
747,Breakfast and Brunch
747,Donuts
748,Burgers
748,American
748,Sandwiches
749,American
749,Chicken Strips
749,Wings
749,Chicken
750,American
750,Italian
750,Wings
751,American
751,Fast Food
751,Sandwich
752,Mexican
752,Latin American
752,New Mexican
753,BBQ
753,American
753,Burgers
754,Pizza
754,Italian
754,Wings
755,Wings
755,American
755,Fast Food
756,Comfort Food
756,American
756,Burgers
757,Burgers
757,American
757,Sandwiches
758,pizza
758,Italian
758,American
759,Ice Cream + Frozen Yogurt
759,Burgers
759,Chicken
759,American
760,Burgers
760,American
760,Sandwiches
761,American
761,Seafood
761,Family Meals
762,American
762,Fast Food
762,wings
762,Family Meals
763,Breakfast and Brunch
763,salad
763,Sandwich
763,Pizza
763,Healthy
763,American
763,Chicken
764,American
764,Sandwiches
764,Salads
765,Comfort Food
765,American
765,Wings
766,Mexican
766,Latin American
766,New Mexican
766,Family Meals
767,Burgers
767,American
767,Sandwiches
768,Caribbean
768,Latin American
768,Dominican
769,American
769,burger
769,Fast Food
770,American
770,BBQ
770,Comfort Food
771,Seafood
771,Fast Food
771,American
771,Fish and Chips
772,American
772,Burgers
772,Fast Food
773,American
773,Burgers
773,Chicken
773,Desserts
774,American
774,Burgers
774,Pizza
774,Family Meals
775,Mexican
775,Latin American
775,New Mexican
776,Burgers
776,American
776,Sandwiches
776,Family Meals
777,American
777,burger
777,Fast Food
777,Family Meals
778,BBQ
778,American
778,Burgers
779,Asian
779,Salads
779,Noodles
779,Asian Fusion
780,American
780,Salads
780,Wings
780,Healthy
780,Family Meals
781,American
781,burger
781,Fast Food
781,Hot Dog
781,Sandwich
782,Pizza
782,Wings
782,Sandwiches
782,Desserts
782,American
782,Traditional American
782,Fast Food
783,Burgers
783,American
783,Sandwiches
783,Desserts
784,American
784,Burgers
785,Burgers
785,American
785,Sandwich
785,Salads
786,American
786,Burgers
787,Breakfast and Brunch
787,American
787,American
787,Breakfast &amp; Brunch
788,American
788,Sandwiches
788,Desserts
788,Allergy Friendly
789,Indian
789,Vegetarian Friendly
789,Pakistani
789,Chicken
789,Exclusive to Eats
790,Thai
790,Asian
790,Noodles
790,Family Friendly
791,Japanese
791,Asian
791,Sushi
791,Vegetarian Friendly
791,Kids Friendly
791,Allergy Friendly
792,Pizza
792,Desserts
792,Comfort Food
793,American
793,Breakfast and Brunch
793,burger
793,Comfort Food
793,Dinner
793,Omelette
793,salad
793,Traditional American
793,Family Meals
794,Healthy
794,Salads
794,Vegetarian Friendly
794,Cafe
795,American
795,Sandwich
795,Fast Food
795,Kids Friendly
796,Pizza
796,Pasta
796,Salads
796,Sandwich
796,Mediterranean
796,Allergy Friendly
797,Desserts
797,PIzza
797,Salads
797,Healthy
797,Vegetarian Friendly
797,Kids Friendly
798,Burgers
798,American
798,Sandwiches
798,Steak
798,Seafood
798,Salads
798,BBQ
798,Healthy
798,Family Friendly
799,Diner
799,Breakfast and Brunch
799,Burgers
799,Comfort Food
799,Family Friendly
800,Bakery
800,Breakfast and Brunch
800,Cafe
800,Coffee &amp; Tea
801,Ice Cream &amp; Frozen Yogurt
801,Comfort Food
801,Desserts
801,Allergy Friendly
802,Juice and Smoothies
802,Healthy
802,Fast Food
803,Wings
803,Salads
803,Sandwiches
804,Coffee and Tea
804,American
804,Breakfast and Brunch
805,Retail
805,Gift Store
805,Beauty Supply
806,American
806,Breakfast and Brunch
806,Desserts
807,Chicken Strips
807,Fast Food
807,Fried Chicken
808,Korean
808,Asian
808,BBQ
809,Sandwich
809,Soup
809,Comfort Food
810,BBQ
810,American
810,Chicken
811,Desserts
811,Allergy Friendly
812,American
812,Bar Food
812,BBQ
812,burger
812,Chicken Strips
812,Comfort Food
812,Dinner
812,pasta
812,salad
812,Sandwich
812,Soup
812,Steak
812,Traditional American
812,wings
812,Family Meals
813,American
813,Burgers
813,Wings
813,Sandwich
814,Wings
814,Chicken
814,American
815,Burritos
815,Fast Food
815,Mexican
816,Everyday Essentials
816,Convenience
816,Pharmacy
816,Snacks
817,American
817,Steak
817,Comfort Food
818,Desserts
818,Pastry
819,Ice Cream + Frozen Yogurt
819,Desserts
820,Indian
820,Pakistani
820,Indian Curry
820,Chicken
820,Halal
820,Vegetarian
820,Gluten Free
820,Vegan
820,Fast Food
821,American
821,Steak
821,BBQ
822,Indian
822,Vegetarian Friendly
822,Chicken
822,Indian Curry
822,Pakistani
822,Halal
822,Exclusive to Eats
822,Gluten Free
823,Chicken
823,Wings
823,Sandwiches
823,Comfort Food
823,Family Meals
824,Indian
824,Pakistani
824,Indian Curry
824,Chicken
824,Halal
824,Vegetarian
824,Gluten Free
824,Vegan
824,Fast Food
825,Ice Cream &amp; Frozen Yogurt
825,Comfort Food
825,Desserts
826,Burritos
826,Fast Food
826,Mexican
827,Fast Food
827,American
827,Burgers
828,Seafood
828,Fast Food
828,Southern
828,American
828,Fish and Chips
828,American
828,Seafood
829,Desserts
829,Ice Cream + Frozen Yogurt
829,Comfort Food
830,Fast Food
830,Sandwich
830,American
831,Pizza
831,Flour based food
831,Kids Friendly
832,Comfort Food
832,Fried Chicken
832,Traditional American
833,Pizza
834,Sushi
834,Asian
834,Japanese
835,Japanese
835,Asian
835,Sushi
836,Mexican
836,Fast Food
837,Burritos
837,Fast Food
837,Mexican
838,Ice Cream + Frozen Yogurt
838,Desserts
838,Snacks
839,Ice Cream &amp; Frozen Yogurt
839,Comfort Food
839,Candy
840,Desserts
840,PIzza
840,Wings
840,Salads
840,Sandwich
840,Breakfast and Brunch
841,Fast Food
841,Italian
841,pizza
841,wings
842,Chinese
842,Asian
842,Asian Fusion
843,Chinese
843,Asian
843,Asian Fusion
844,Seafood
844,Fast Food
844,Fish and Chips
844,American
844,Family Meals
845,Fast Food
845,Sandwich
845,American
846,Seafood
846,Noodles
846,Soup
847,Asian
847,Japanese
847,Noodles
848,Mexican
848,Latin American
848,New Mexican
849,Mexican
849,Latin American
849,New Mexican
850,Mexican
850,Latin American
850,New Mexican
851,American
851,Fried Chicken
851,Southern
851,Sandwich
851,Fast Food
852,Breakfast and Brunch
852,American
852,Sandwiches
853,Pizza
853,American
853,Italian
854,Burgers
854,American
854,Sandwiches
855,Sandwiches
855,American
855,Healthy
856,BBQ
856,American
856,Burgers
857,Mexican
857,Latin American
857,New Mexican
858,BBQ
858,American
858,Burgers
859,Mexican
859,Latin American
859,New Mexican
860,Burgers
860,American
860,Sandwiches
861,Mexican
861,Latin American
861,New Mexican
862,Pizza
862,Italian
862,Wings
863,Burgers
863,American
863,Sandwiches
864,Mexican
864,Latin American
864,New Mexican
865,Ice Cream + Frozen Yogurt
865,Burgers
865,Chicken
865,American
866,Burgers
866,American
866,Sandwiches
867,American
867,Seafood
868,Pizza
868,Wings
868,Sandwiches
868,Desserts
868,American
868,Traditional American
868,Fast Food
869,Breakfast and Brunch
869,salad
869,Sandwich
869,Healthy
869,American
869,Chicken
870,American
870,Sandwich
870,Comfort Food
871,Burgers
871,American
871,Fast Food
872,American
872,Fast Food
872,wings
873,Seafood
873,American
873,Family Meals
874,Comfort Food
874,American
874,Burgers
875,Seafood
875,Fast Food
875,Fish and Chips
875,American
876,American
876,burger
876,Fast Food
877,American
877,Breakfast &amp; Brunch
877,Comfort Food
878,American
878,burger
878,Fast Food
879,American
879,Chicken Strips
879,Chicken
879,Family Meals
880,Burgers
880,American
880,Sandwiches
880,Family Meals
881,American
881,Burgers
882,American
882,Breakfast and Brunch
882,Burgers
882,Salads
882,Sandwich
882,Healthy
882,Family Meals
883,American
883,Sandwich
883,Fast Food
883,Kids Friendly
884,Breakfast and Brunch
884,Bakery
884,Desserts
885,Burritos
885,Fast Food
885,Mexican
886,Fast Food
886,American
886,Burgers
887,Burgers
887,American
887,Sandwiches
887,Family Meals
888,Italian
888,pizza
888,wings
889,Everyday Essentials
889,Convenience
889,Pharmacy
889,Snacks
890,Pharmacy
890,Convenience
890,Everyday Essentials
890,Baby
891,Fast Food
891,Sandwich
891,Fish and Chips
891,Salads
891,American
891,Seafood
891,American
892,American
892,Salads
892,Wings
893,American
893,burger
893,Fast Food
894,American
894,Steak
894,BBQ
895,Chicken
895,Wings
895,Sandwiches
895,Comfort Food
895,Family Meals
896,American
896,Burgers
896,Sandwich
896,Fast Food
897,American
897,Chicken Strips
897,Chicken
897,Family Meals
898,Convenience
898,Snacks
898,Everyday Essentials
899,American
899,Breakfast and Brunch
899,Juice and Smoothies
899,Healthy
899,Family Meals
900,American
900,Burgers
901,Fast Food
901,Mexican
902,Desserts
902,Ice Cream + Frozen Yogurt
903,Bakery
903,Breakfast and Brunch
903,Cafe
